time,x,y,phi,xvar,yvar,phivar,xycovar,xphicovar,yphicovar
1745816810.3307807,0.0,0.0,0.0,2.559999999999999,255.01,2.559999999999999,0.0,0.0,0.0
1745816810.4242964,0.0,0.0,0.0,2.609999999999999,260.01,2.609999999999999,0.0,0.0,0.0
1745816810.5235438,0.0,0.0,0.0,2.659999999999999,265.01,2.659999999999999,0.0,0.0,0.0
1745816810.6243706,0.0,0.0,0.0,2.7099999999999986,270.01,2.7099999999999986,0.0,0.0,0.0
1745816810.7234735,0.0,0.0,0.0,2.7599999999999985,275.01,2.7599999999999985,0.0,0.0,0.0
1745816810.8240364,0.0,0.0,0.0,2.8099999999999983,280.01,2.8099999999999983,0.0,0.0,0.0
1745816810.9299755,0.0,0.0,0.0,2.859999999999998,285.01,2.859999999999998,0.0,0.0,0.0
1745816811.023611,0.0,0.0,0.0,2.909999999999998,290.01,2.909999999999998,0.0,0.0,0.0
1745816811.1239183,0.0,0.0,0.0,2.9599999999999977,295.01,2.9599999999999977,0.0,0.0,0.0
1745816811.223916,0.0,0.0,0.0,3.0099999999999976,300.01,3.0099999999999976,0.0,0.0,0.0
1745816811.3330336,0.0,0.0,0.0,3.0599999999999974,305.01,3.0599999999999974,0.0,0.0,0.0
1745816811.423918,0.0,0.0,0.0,3.109999999999997,310.01,3.109999999999997,0.0,0.0,0.0
1745816811.5315502,0.0,0.0,0.0,3.159999999999997,315.01,3.159999999999997,0.0,0.0,0.0
1745816811.6245975,0.0,0.0,0.0,3.209999999999997,320.01,3.209999999999997,0.0,0.0,0.0
1745816811.730967,0.0,0.0,0.0,3.2599999999999967,325.01,3.2599999999999967,0.0,0.0,0.0
1745816811.8234835,0.0,0.0,0.0,3.3099999999999965,330.01,3.3099999999999965,0.0,0.0,0.0
1745816811.9307156,0.0,0.0,0.0,3.3599999999999963,335.01,3.3599999999999963,0.0,0.0,0.0
1745816812.0245306,0.0,0.0,0.0,3.409999999999996,340.01,3.409999999999996,0.0,0.0,0.0
1745816812.1303601,0.0,0.0,0.0,3.459999999999996,345.01,3.459999999999996,0.0,0.0,0.0
1745816812.2237964,0.0,0.0,0.0,3.509999999999996,350.01,3.509999999999996,0.0,0.0,0.0
1745816812.3295934,0.0,0.0,0.0,3.5599999999999956,355.01,3.5599999999999956,0.0,0.0,0.0
1745816812.4234958,0.0,0.0,0.0,3.6099999999999954,360.01,3.6099999999999954,0.0,0.0,0.0
1745816812.528437,0.0,0.0,0.0,3.6599999999999953,365.01,3.6599999999999953,0.0,0.0,0.0
1745816812.6235352,0.0,0.0,0.0,3.709999999999995,370.01,3.709999999999995,0.0,0.0,0.0
1745816812.7307868,0.0,0.0,0.0,3.759999999999995,375.01,3.759999999999995,0.0,0.0,0.0
1745816812.824586,0.0,0.0,0.0,3.8099999999999947,380.01,3.8099999999999947,0.0,0.0,0.0
1745816812.932274,0.0,0.0,0.0,3.8599999999999945,385.01,3.8599999999999945,0.0,0.0,0.0
1745816813.0236132,0.0,0.0,0.0,3.9099999999999944,390.01,3.9099999999999944,0.0,0.0,0.0
1745816813.134913,0.0,0.0,0.0,3.959999999999994,395.01,3.959999999999994,0.0,0.0,0.0
1745816813.2247212,0.0,0.0,0.0,4.0099999999999945,400.01,4.0099999999999945,0.0,0.0,0.0
1745816813.324405,0.0,0.0,0.0,4.059999999999994,405.01,4.059999999999994,0.0,0.0,0.0
1745816813.4240174,0.0,0.0,0.0,4.109999999999994,410.01,4.109999999999994,0.0,0.0,0.0
1745816813.5292194,0.0,0.0,0.0,4.159999999999994,415.01,4.159999999999994,0.0,0.0,0.0
1745816813.6246645,0.0,0.0,0.0,4.209999999999994,420.01,4.209999999999994,0.0,0.0,0.0
1745816813.730333,0.0,0.0,0.0,4.259999999999994,425.01,4.259999999999994,0.0,0.0,0.0
1745816813.8238552,0.0,0.0,0.0,4.309999999999993,430.01,4.309999999999993,0.0,0.0,0.0
1745816813.9283278,0.0,0.0,0.0,4.359999999999993,435.01,4.359999999999993,0.0,0.0,0.0
1745816814.0249019,0.0,0.0,0.0,4.409999999999993,440.01,4.409999999999993,0.0,0.0,0.0
1745816814.1295753,0.0,0.0,0.0,4.459999999999993,445.01,4.459999999999993,0.0,0.0,0.0
1745816814.2965577,0.0,0.0,0.0,4.509999999999993,450.01,4.509999999999993,0.0,0.0,0.0
1745816814.323963,0.0,0.0,0.0,4.5599999999999925,455.01,4.5599999999999925,0.0,0.0,0.0
1745816814.4236891,0.0,0.0,0.0,4.609999999999992,460.01,4.609999999999992,0.0,0.0,0.0
1745816814.5312037,0.0,0.0,0.0,4.659999999999992,465.01,4.659999999999992,0.0,0.0,0.0
1745816814.6238928,0.0,0.0,0.0,4.709999999999992,470.01,4.709999999999992,0.0,0.0,0.0
1745816814.7257428,0.0,0.0,0.0,4.759999999999992,475.01,4.759999999999992,0.0,0.0,0.0
1745816814.8238816,0.0,0.0,0.0,4.809999999999992,480.01,4.809999999999992,0.0,0.0,0.0
1745816814.923789,0.0,0.0,0.0,4.859999999999991,485.01,4.859999999999991,0.0,0.0,0.0
1745816815.0235095,0.0,0.0,0.0,4.909999999999991,490.01,4.909999999999991,0.0,0.0,0.0
1745816815.123809,0.0,0.0,0.0,4.959999999999991,495.01,4.959999999999991,0.0,0.0,0.0
1745816815.2237992,0.0,0.0,0.0,5.009999999999991,500.01,5.009999999999991,0.0,0.0,0.0
1745816815.329289,0.0,0.0,0.0,5.059999999999991,505.01,5.059999999999991,0.0,0.0,0.0
1745816815.4237223,0.0,0.0,0.0,5.1099999999999905,510.01,5.1099999999999905,0.0,0.0,0.0
1745816815.532362,0.0,0.0,0.0,5.15999999999999,515.01,5.15999999999999,0.0,0.0,0.0
1745816815.623884,0.0,0.0,0.0,5.20999999999999,520.01,5.20999999999999,0.0,0.0,0.0
1745816815.7237666,0.0,0.0,0.0,5.25999999999999,525.01,5.25999999999999,0.0,0.0,0.0
1745816815.8236299,0.0,0.0,0.0,5.30999999999999,530.01,5.30999999999999,0.0,0.0,0.0
1745816815.9304652,0.0,0.0,0.0,5.35999999999999,535.01,5.35999999999999,0.0,0.0,0.0
1745816816.023868,0.0,0.0,0.0,5.4099999999999895,540.01,5.4099999999999895,0.0,0.0,0.0
1745816816.133392,0.0,0.0,0.0,5.459999999999989,545.01,5.459999999999989,0.0,0.0,0.0
1745816816.2236865,0.0,0.0,0.0,5.509999999999989,550.01,5.509999999999989,0.0,0.0,0.0
1745816816.3397307,0.0,0.0,0.0,5.559999999999989,555.01,5.559999999999989,0.0,0.0,0.0
1745816816.423893,0.0,0.0,0.0,5.609999999999989,560.01,5.609999999999989,0.0,0.0,0.0
1745816816.5323231,0.0,0.0,0.0,5.659999999999989,565.01,5.659999999999989,0.0,0.0,0.0
1745816816.6243927,0.0,0.0,0.0,5.709999999999988,570.01,5.709999999999988,0.0,0.0,0.0
1745816816.724907,0.0,0.0,0.0,5.759999999999988,575.01,5.759999999999988,0.0,0.0,0.0
1745816816.823984,0.0,0.0,0.0,5.809999999999988,580.01,5.809999999999988,0.0,0.0,0.0
1745816816.9312108,0.0,0.0,0.0,5.859999999999988,585.01,5.859999999999988,0.0,0.0,0.0
1745816817.0240183,0.0,0.0,0.0,5.909999999999988,590.01,5.909999999999988,0.0,0.0,0.0
1745816817.1349304,0.0,0.0,0.0,5.9599999999999875,595.01,5.9599999999999875,0.0,0.0,0.0
1745816817.2235317,0.0,0.0,0.0,6.009999999999987,600.01,6.009999999999987,0.0,0.0,0.0
1745816817.3238485,0.0,0.0,0.0,6.059999999999987,605.01,6.059999999999987,0.0,0.0,0.0
1745816817.4235551,0.0,0.0,0.0,6.109999999999987,610.01,6.109999999999987,0.0,0.0,0.0
1745816817.5297885,0.0,0.0,0.0,6.159999999999987,615.01,6.159999999999987,0.0,0.0,0.0
1745816817.6236997,0.0,0.0,0.0,6.209999999999987,620.01,6.209999999999987,0.0,0.0,0.0
1745816817.7325635,0.0,0.0,0.0,6.2599999999999865,625.01,6.2599999999999865,0.0,0.0,0.0
1745816817.8253376,0.0,0.0,0.0,6.309999999999986,630.01,6.309999999999986,0.0,0.0,0.0
1745816817.931975,0.0,0.0,0.0,6.359999999999986,635.01,6.359999999999986,0.0,0.0,0.0
1745816818.0240414,0.0,0.0,0.0,6.409999999999986,640.01,6.409999999999986,0.0,0.0,0.0
1745816818.1255558,0.0,0.0,0.0,6.459999999999986,645.01,6.459999999999986,0.0,0.0,0.0
1745816818.2240872,0.0,0.0,0.0,6.509999999999986,650.01,6.509999999999986,0.0,0.0,0.0
1745816818.333064,0.0,0.0,0.0,6.559999999999985,655.01,6.559999999999985,0.0,0.0,0.0
1745816818.4235337,0.0,0.0,0.0,6.609999999999985,660.01,6.609999999999985,0.0,0.0,0.0
1745816818.5282283,0.0,0.0,0.0,6.659999999999985,665.01,6.659999999999985,0.0,0.0,0.0
1745816818.6235354,0.0,0.0,0.0,6.709999999999985,670.01,6.709999999999985,0.0,0.0,0.0
1745816818.7330163,0.0,0.0,0.0,6.759999999999985,675.01,6.759999999999985,0.0,0.0,0.0
1745816818.8238058,0.0,0.0,0.0,6.8099999999999845,680.01,6.8099999999999845,0.0,0.0,0.0
1745816818.930343,0.0,0.0,0.0,6.859999999999984,685.01,6.859999999999984,0.0,0.0,0.0
1745816819.024384,0.0,0.0,0.0,6.909999999999984,690.01,6.909999999999984,0.0,0.0,0.0
1745816819.1300697,0.0,0.0,0.0,6.959999999999984,695.01,6.959999999999984,0.0,0.0,0.0
1745816819.2846887,0.0,0.0,0.0,7.009999999999984,700.01,7.009999999999984,0.0,0.0,0.0
1745816819.3233042,0.0,0.0,0.0,7.059999999999984,705.01,7.059999999999984,0.0,0.0,0.0
1745816819.4243164,0.0,0.0,0.0,7.1099999999999834,710.01,7.1099999999999834,0.0,0.0,0.0
1745816819.5299215,0.0,0.0,0.0,7.159999999999983,715.01,7.159999999999983,0.0,0.0,0.0
1745816819.6254327,0.0,0.0,0.0,7.209999999999983,720.01,7.209999999999983,0.0,0.0,0.0
1745816819.7308683,0.0,0.0,0.0,7.259999999999983,725.01,7.259999999999983,0.0,0.0,0.0
1745816819.8235865,0.0,0.0,0.0,7.309999999999983,730.01,7.309999999999983,0.0,0.0,0.0
1745816819.9299147,0.0,0.0,0.0,7.359999999999983,735.01,7.359999999999983,0.0,0.0,0.0
1745816820.02335,0.0,0.0,0.0,7.409999999999982,740.01,7.409999999999982,0.0,0.0,0.0
1745816820.1289454,0.0,0.0,0.0,7.459999999999982,745.01,7.459999999999982,0.0,0.0,0.0
1745816820.2235627,0.0,0.0,0.0,7.509999999999982,750.01,7.509999999999982,0.0,0.0,0.0
1745816820.3241534,0.0,0.0,0.0,7.559999999999982,755.01,7.559999999999982,0.0,0.0,0.0
1745816820.4237542,0.0,0.0,0.0,7.609999999999982,760.01,7.609999999999982,0.0,0.0,0.0
1745816820.5325482,0.0,0.0,0.0,7.6599999999999815,765.01,7.6599999999999815,0.0,0.0,0.0
1745816820.623374,0.0,0.0,0.0,7.709999999999981,770.01,7.709999999999981,0.0,0.0,0.0
1745816820.7234523,0.0,0.0,0.0,7.759999999999981,775.01,7.759999999999981,0.0,0.0,0.0
1745816820.823387,0.0,0.0,0.0,7.809999999999981,780.01,7.809999999999981,0.0,0.0,0.0
1745816820.9265196,0.0,0.0,0.0,7.859999999999981,785.01,7.859999999999981,0.0,0.0,0.0
1745816821.024516,0.0,0.0,0.0,7.909999999999981,790.01,7.909999999999981,0.0,0.0,0.0
1745816821.1240556,0.0,0.0,0.0,7.95999999999998,795.01,7.95999999999998,0.0,0.0,0.0
1745816821.2235785,0.0,0.0,0.0,8.00999999999998,800.01,8.00999999999998,0.0,0.0,0.0
1745816821.3300118,0.0,0.0,0.0,8.059999999999981,805.01,8.059999999999981,0.0,0.0,0.0
1745816821.4237757,0.0,0.0,0.0,8.109999999999982,810.01,8.109999999999982,0.0,0.0,0.0
1745816821.5305629,0.0,0.0,0.0,8.159999999999982,815.01,8.159999999999982,0.0,0.0,0.0
1745816821.6235013,0.0,0.0,0.0,8.209999999999983,820.01,8.209999999999983,0.0,0.0,0.0
1745816821.7285411,0.0,0.0,0.0,8.259999999999984,825.01,8.259999999999984,0.0,0.0,0.0
1745816821.823377,0.0,0.0,0.0,8.309999999999985,830.01,8.309999999999985,0.0,0.0,0.0
1745816821.9337723,0.0,0.0,0.0,8.359999999999985,835.01,8.359999999999985,0.0,0.0,0.0
1745816822.0236413,0.0,0.0,0.0,8.409999999999986,840.01,8.409999999999986,0.0,0.0,0.0
1745816822.1334832,0.0,0.0,0.0,8.459999999999987,845.01,8.459999999999987,0.0,0.0,0.0
1745816822.2235928,0.0,0.0,0.0,8.509999999999987,850.01,8.509999999999987,0.0,0.0,0.0
1745816822.3251963,0.0,0.0,0.0,8.559999999999988,855.01,8.559999999999988,0.0,0.0,0.0
1745816822.4233987,0.0,0.0,0.0,8.609999999999989,860.01,8.609999999999989,0.0,0.0,0.0
1745816822.5318947,0.0,0.0,0.0,8.65999999999999,865.01,8.65999999999999,0.0,0.0,0.0
1745816822.6241047,0.0,0.0,0.0,8.70999999999999,870.01,8.70999999999999,0.0,0.0,0.0
1745816822.729931,0.0,0.0,0.0,8.759999999999991,875.01,8.759999999999991,0.0,0.0,0.0
1745816822.8237045,0.0,0.0,0.0,8.809999999999992,880.01,8.809999999999992,0.0,0.0,0.0
1745816822.9317687,0.0,0.0,0.0,8.859999999999992,885.01,8.859999999999992,0.0,0.0,0.0
1745816823.0244071,0.0,0.0,0.0,8.909999999999993,890.01,8.909999999999993,0.0,0.0,0.0
1745816823.1291041,0.0,0.0,0.0,8.959999999999994,895.01,8.959999999999994,0.0,0.0,0.0
1745816823.224097,0.0,0.0,0.0,9.009999999999994,900.01,9.009999999999994,0.0,0.0,0.0
1745816823.3322332,0.0,0.0,0.0,9.059999999999995,905.01,9.059999999999995,0.0,0.0,0.0
1745816823.4233882,0.0,0.0,0.0,9.109999999999996,910.01,9.109999999999996,0.0,0.0,0.0
1745816823.5318863,0.0,0.0,0.0,9.159999999999997,915.01,9.159999999999997,0.0,0.0,0.0
1745816823.6241663,0.0,0.0,0.0,9.209999999999997,920.01,9.209999999999997,0.0,0.0,0.0
1745816823.7311862,0.0,0.0,0.0,9.259999999999998,925.01,9.259999999999998,0.0,0.0,0.0
1745816823.8234186,0.0,0.0,0.0,9.309999999999999,930.01,9.309999999999999,0.0,0.0,0.0
1745816823.9311728,0.0,0.0,0.0,9.36,935.01,9.36,0.0,0.0,0.0
1745816824.023638,0.0,0.0,0.0,9.41,940.01,9.41,0.0,0.0,0.0
1745816824.1320958,0.0,0.0,0.0,9.46,945.01,9.46,0.0,0.0,0.0
1745816824.2864382,0.0,0.0,0.0,9.510000000000002,950.01,9.510000000000002,0.0,0.0,0.0
1745816824.3246524,0.0,0.0,0.0,9.560000000000002,955.01,9.560000000000002,0.0,0.0,0.0
1745816824.4244664,0.0,0.0,0.0,9.610000000000003,960.01,9.610000000000003,0.0,0.0,0.0
1745816824.5283654,0.0,0.0,0.0,9.660000000000004,965.01,9.660000000000004,0.0,0.0,0.0
1745816824.6233683,0.0,0.0,0.0,9.710000000000004,970.01,9.710000000000004,0.0,0.0,0.0
1745816824.7314456,0.0,0.0,0.0,9.760000000000005,975.01,9.760000000000005,0.0,0.0,0.0
1745816824.8240132,0.0,0.0,0.0,9.810000000000006,980.01,9.810000000000006,0.0,0.0,0.0
1745816824.9234061,0.0,0.0,0.0,9.860000000000007,985.01,9.860000000000007,0.0,0.0,0.0
1745816825.0243502,0.0,0.0,0.0,9.910000000000007,990.01,9.910000000000007,0.0,0.0,0.0
1745816825.132548,0.0,0.0,0.0,9.960000000000008,995.01,9.960000000000008,0.0,0.0,0.0
1745816825.2234995,0.0,0.0,0.0,10.010000000000009,1000.01,10.010000000000009,0.0,0.0,0.0
1745816825.3309662,0.0,0.0,0.0,10.06000000000001,1005.01,10.06000000000001,0.0,0.0,0.0
1745816825.4234712,0.0,0.0,0.0,10.11000000000001,1010.01,10.11000000000001,0.0,0.0,0.0
1745816825.5236459,0.0,0.0,0.0,10.16000000000001,1015.01,10.16000000000001,0.0,0.0,0.0
1745816825.6241002,0.0,0.0,0.0,10.210000000000012,1020.01,10.210000000000012,0.0,0.0,0.0
1745816825.724257,0.0,0.0,0.0,10.260000000000012,1025.01,10.260000000000012,0.0,0.0,0.0
1745816825.8235633,0.0,0.0,0.0,10.310000000000013,1030.01,10.310000000000013,0.0,0.0,0.0
1745816825.9319856,0.0,0.0,0.0,10.360000000000014,1035.01,10.360000000000014,0.0,0.0,0.0
1745816826.0247595,0.0,0.0,0.0,10.410000000000014,1040.01,10.410000000000014,0.0,0.0,0.0
1745816826.1286092,0.0,0.0,0.0,10.460000000000015,1045.01,10.460000000000015,0.0,0.0,0.0
1745816826.2234473,0.0,0.0,0.0,10.510000000000016,1050.01,10.510000000000016,0.0,0.0,0.0
1745816826.3239748,0.0,0.0,0.0,10.560000000000016,1055.01,10.560000000000016,0.0,0.0,0.0
1745816826.423535,0.0,0.0,0.0,10.610000000000017,1060.01,10.610000000000017,0.0,0.0,0.0
1745816826.531872,0.0,0.0,0.0,10.660000000000018,1065.01,10.660000000000018,0.0,0.0,0.0
1745816826.6238694,0.0,0.0,0.0,10.710000000000019,1070.01,10.710000000000019,0.0,0.0,0.0
1745816826.728537,0.0,0.0,0.0,10.76000000000002,1075.01,10.76000000000002,0.0,0.0,0.0
1745816826.8241522,0.0,0.0,0.0,10.81000000000002,1080.01,10.81000000000002,0.0,0.0,0.0
1745816826.9314141,0.0,0.0,0.0,10.86000000000002,1085.01,10.86000000000002,0.0,0.0,0.0
1745816827.023438,0.0,0.0,0.0,10.910000000000021,1090.01,10.910000000000021,0.0,0.0,0.0
1745816827.1235588,0.0,0.0,0.0,10.960000000000022,1095.01,10.960000000000022,0.0,0.0,0.0
1745816827.2236052,0.0,0.0,0.0,11.010000000000023,1100.01,11.010000000000023,0.0,0.0,0.0
1745816827.3283849,0.0,0.0,0.0,11.060000000000024,1105.01,11.060000000000024,0.0,0.0,0.0
1745816827.4233427,0.0,0.0,0.0,11.110000000000024,1110.01,11.110000000000024,0.0,0.0,0.0
1745816827.5234797,0.0,0.0,0.0,11.160000000000025,1115.01,11.160000000000025,0.0,0.0,0.0
1745816827.6234365,0.0,0.0,0.0,11.210000000000026,1120.01,11.210000000000026,0.0,0.0,0.0
1745816827.730879,0.0,0.0,0.0,11.260000000000026,1125.01,11.260000000000026,0.0,0.0,0.0
1745816827.8245335,0.0,0.0,0.0,11.310000000000027,1130.01,11.310000000000027,0.0,0.0,0.0
1745816827.9326422,0.0,0.0,0.0,11.360000000000028,1135.01,11.360000000000028,0.0,0.0,0.0
1745816828.0245209,0.0,0.0,0.0,11.410000000000029,1140.01,11.410000000000029,0.0,0.0,0.0
1745816828.1294866,0.0,0.0,0.0,11.46000000000003,1145.01,11.46000000000003,0.0,0.0,0.0
1745816828.2244694,0.0,0.0,0.0,11.51000000000003,1150.01,11.51000000000003,0.0,0.0,0.0
1745816828.3295493,0.0,0.0,0.0,11.56000000000003,1155.01,11.56000000000003,0.0,0.0,0.0
1745816828.4240818,0.0,0.0,0.0,11.610000000000031,1160.01,11.610000000000031,0.0,0.0,0.0
1745816828.5303493,0.0,0.0,0.0,11.660000000000032,1165.01,11.660000000000032,0.0,0.0,0.0
1745816828.6236663,0.0,0.0,0.0,11.710000000000033,1170.01,11.710000000000033,0.0,0.0,0.0
1745816828.7292578,0.0,0.0,0.0,11.760000000000034,1175.01,11.760000000000034,0.0,0.0,0.0
1745816828.8234692,0.0,0.0,0.0,11.810000000000034,1180.01,11.810000000000034,0.0,0.0,0.0
1745816828.9253273,0.0,0.0,0.0,11.860000000000035,1185.01,11.860000000000035,0.0,0.0,0.0
1745816829.0244095,0.0,0.0,0.0,11.910000000000036,1190.01,11.910000000000036,0.0,0.0,0.0
1745816829.1281044,0.0,0.0,0.0,11.960000000000036,1195.01,11.960000000000036,0.0,0.0,0.0
1745816829.2927227,0.0,0.0,0.0,12.010000000000037,1200.01,12.010000000000037,0.0,0.0,0.0
1745816829.3233466,0.0,0.0,0.0,12.060000000000038,1205.01,12.060000000000038,0.0,0.0,0.0
1745816829.4233696,0.0,0.0,0.0,12.110000000000039,1210.01,12.110000000000039,0.0,0.0,0.0
1745816829.5322862,0.0,0.0,0.0,12.16000000000004,1215.01,12.16000000000004,0.0,0.0,0.0
1745816829.6235082,0.0,0.0,0.0,12.21000000000004,1220.01,12.21000000000004,0.0,0.0,0.0
1745816829.7300234,0.0,0.0,0.0,12.26000000000004,1225.01,12.26000000000004,0.0,0.0,0.0
1745816829.824265,0.0,0.0,0.0,12.310000000000041,1230.01,12.310000000000041,0.0,0.0,0.0
1745816829.9323025,0.0,0.0,0.0,12.360000000000042,1235.01,12.360000000000042,0.0,0.0,0.0
1745816830.02365,0.0,0.0,0.0,12.410000000000043,1240.01,12.410000000000043,0.0,0.0,0.0
1745816830.1261282,0.0,0.0,0.0,12.460000000000043,1245.01,12.460000000000043,0.0,0.0,0.0
1745816830.2242293,0.0,0.0,0.0,12.510000000000044,1250.01,12.510000000000044,0.0,0.0,0.0
1745816830.3295908,0.0,0.0,0.0,12.560000000000045,1255.01,12.560000000000045,0.0,0.0,0.0
1745816830.4251864,0.0,0.0,0.0,12.610000000000046,1260.01,12.610000000000046,0.0,0.0,0.0
1745816830.5241141,0.0,0.0,0.0,12.660000000000046,1265.01,12.660000000000046,0.0,0.0,0.0
1745816830.6241465,0.0,0.0,0.0,12.710000000000047,1270.01,12.710000000000047,0.0,0.0,0.0
1745816830.7233694,0.0,0.0,0.0,12.760000000000048,1275.01,12.760000000000048,0.0,0.0,0.0
1745816830.8233902,0.0,0.0,0.0,12.810000000000048,1280.01,12.810000000000048,0.0,0.0,0.0
1745816830.9307103,0.0,0.0,0.0,12.86000000000005,1285.01,12.86000000000005,0.0,0.0,0.0
1745816831.023813,0.0,0.0,0.0,12.91000000000005,1290.01,12.91000000000005,0.0,0.0,0.0
1745816831.1320925,0.0,0.0,0.0,12.96000000000005,1295.01,12.96000000000005,0.0,0.0,0.0
1745816831.2236965,0.0,0.0,0.0,13.010000000000051,1300.01,13.010000000000051,0.0,0.0,0.0
1745816831.3246968,0.0,0.0,0.0,13.060000000000052,1305.01,13.060000000000052,0.0,0.0,0.0
1745816831.4235635,0.0,0.0,0.0,13.110000000000053,1310.01,13.110000000000053,0.0,0.0,0.0
1745816831.52518,0.0,0.0,0.0,13.160000000000053,1315.01,13.160000000000053,0.0,0.0,0.0
1745816831.6245983,0.0,0.0,0.0,13.210000000000054,1320.01,13.210000000000054,0.0,0.0,0.0
1745816831.724258,0.0,0.0,0.0,13.260000000000055,1325.01,13.260000000000055,0.0,0.0,0.0
1745816831.8250804,0.0,0.0,0.0,13.310000000000056,1330.01,13.310000000000056,0.0,0.0,0.0
1745816831.9252834,0.0,0.0,0.0,13.360000000000056,1335.01,13.360000000000056,0.0,0.0,0.0
1745816832.0234988,0.0,0.0,0.0,13.410000000000057,1340.01,13.410000000000057,0.0,0.0,0.0
1745816832.1236095,0.0,0.0,0.0,13.460000000000058,1345.01,13.460000000000058,0.0,0.0,0.0
1745816832.2234626,0.0,0.0,0.0,13.510000000000058,1350.01,13.510000000000058,0.0,0.0,0.0
1745816832.3234153,0.0,0.0,0.0,13.56000000000006,1355.01,13.56000000000006,0.0,0.0,0.0
1745816832.426915,0.0,0.0,0.0,13.61000000000006,1360.01,13.61000000000006,0.0,0.0,0.0
1745816832.5235167,0.0,0.0,0.0,13.66000000000006,1365.01,13.66000000000006,0.0,0.0,0.0
1745816832.623425,0.0,0.0,0.0,13.710000000000061,1370.01,13.710000000000061,0.0,0.0,0.0
1745816832.7239013,0.0,0.0,0.0,13.760000000000062,1375.01,13.760000000000062,0.0,0.0,0.0
1745816832.8242557,0.0,0.0,0.0,13.810000000000063,1380.01,13.810000000000063,0.0,0.0,0.0
1745816832.923674,0.0,0.0,0.0,13.860000000000063,1385.01,13.860000000000063,0.0,0.0,0.0
1745816833.0243106,0.0,0.0,0.0,13.910000000000064,1390.01,13.910000000000064,0.0,0.0,0.0
1745816833.1234822,0.0,0.0,0.0,13.960000000000065,1395.01,13.960000000000065,0.0,0.0,0.0
1745816833.2254725,0.0,0.0,0.0,14.010000000000066,1400.01,14.010000000000066,0.0,0.0,0.0
1745816833.3235898,0.0,0.0,0.0,14.060000000000066,1405.01,14.060000000000066,0.0,0.0,0.0
1745816833.4235914,0.0,0.0,0.0,14.110000000000067,1410.01,14.110000000000067,0.0,0.0,0.0
1745816833.5241349,0.0,0.0,0.0,14.160000000000068,1415.01,14.160000000000068,0.0,0.0,0.0
1745816833.6238022,0.0,0.0,0.0,14.210000000000068,1420.01,14.210000000000068,0.0,0.0,0.0
1745816833.7234726,0.0,0.0,0.0,14.260000000000069,1425.01,14.260000000000069,0.0,0.0,0.0
1745816833.823913,0.0,0.0,0.0,14.31000000000007,1430.01,14.31000000000007,0.0,0.0,0.0
1745816833.925538,0.0,0.0,0.0,14.36000000000007,1435.01,14.36000000000007,0.0,0.0,0.0
1745816834.0246248,0.0,0.0,0.0,14.410000000000071,1440.01,14.410000000000071,0.0,0.0,0.0
1745816834.1243699,0.0,0.0,0.0,14.460000000000072,1445.01,14.460000000000072,0.0,0.0,0.0
1745816834.2249599,0.0,0.0,0.0,14.510000000000073,1450.01,14.510000000000073,0.0,0.0,0.0
1745816834.324164,0.0,0.0,0.0,14.560000000000073,1455.01,14.560000000000073,0.0,0.0,0.0
1745816834.4237056,0.0,0.0,0.0,14.610000000000074,1460.01,14.610000000000074,0.0,0.0,0.0
1745816834.5239966,0.0,0.0,0.0,14.660000000000075,1465.01,14.660000000000075,0.0,0.0,0.0
1745816834.6255002,0.0,0.0,0.0,14.710000000000075,1470.01,14.710000000000075,0.0,0.0,0.0
1745816834.7239764,0.0,0.0,0.0,14.760000000000076,1475.01,14.760000000000076,0.0,0.0,0.0
1745816834.8235757,0.0,0.0,0.0,14.810000000000077,1480.01,14.810000000000077,0.0,0.0,0.0
1745816834.923781,0.0,0.0,0.0,14.860000000000078,1485.01,14.860000000000078,0.0,0.0,0.0
1745816835.0250916,0.0,0.0,0.0,14.910000000000078,1490.01,14.910000000000078,0.0,0.0,0.0
1745816835.1246407,0.0,0.0,0.0,14.960000000000079,1495.01,14.960000000000079,0.0,0.0,0.0
1745816835.2235615,0.0,0.0,0.0,15.01000000000008,1500.01,15.01000000000008,0.0,0.0,0.0
1745816835.323394,0.0,0.0,0.0,15.06000000000008,1505.01,15.06000000000008,0.0,0.0,0.0
1745816835.4245205,0.0,0.0,0.0,15.110000000000081,1510.01,15.110000000000081,0.0,0.0,0.0
1745816835.5233085,0.0,0.0,0.0,15.160000000000082,1515.01,15.160000000000082,0.0,0.0,0.0
1745816835.6237543,0.0,0.0,0.0,15.210000000000083,1520.01,15.210000000000083,0.0,0.0,0.0
1745816835.723426,0.0,0.0,0.0,15.260000000000083,1525.01,15.260000000000083,0.0,0.0,0.0
1745816835.8234413,0.0,0.0,0.0,15.310000000000084,1530.01,15.310000000000084,0.0,0.0,0.0
1745816835.9233696,0.0,0.0,0.0,15.360000000000085,1535.01,15.360000000000085,0.0,0.0,0.0
1745816836.0233743,0.0,0.0,0.0,15.410000000000085,1540.01,15.410000000000085,0.0,0.0,0.0
1745816836.1305006,0.0,0.0,0.0,15.460000000000086,1545.01,15.460000000000086,0.0,0.0,0.0
1745816836.2233722,0.0,0.0,0.0,15.510000000000087,1550.01,15.510000000000087,0.0,0.0,0.0
1745816836.329275,0.0,0.0,0.0,15.560000000000088,1555.01,15.560000000000088,0.0,0.0,0.0
